b_number,gene_name,solubility_pct,label,sequence_length,molecular_weight,isoelectric_point,gravy,aromaticity,instability_index,net_charge_at_ph7,fraction_charged,fraction_positive,fraction_negative,helix_fraction,turn_fraction,sheet_fraction,aa_pct_A,aa_pct_C,aa_pct_D,aa_pct_E,aa_pct_F,aa_pct_G,aa_pct_H,aa_pct_I,aa_pct_K,aa_pct_L,aa_pct_M,aa_pct_N,aa_pct_P,aa_pct_Q,aa_pct_R,aa_pct_S,aa_pct_T,aa_pct_V,aa_pct_W,aa_pct_Y
b0535,fimZ,32,Insoluble,210,23663.2505,8.871897315979005,0.05952380952380951,0.08095238095238094,35.93814285714283,4,0.20952380952380953,0.11428571428571428,0.09523809523809523,0.29047619047619044,0.2761904761904762,0.44285714285714284,3.8095238095238093,1.4285714285714286,5.714285714285714,3.8095238095238093,3.8095238095238093,4.285714285714286,1.9047619047619047,10.952380952380953,7.619047619047619,11.428571428571429,2.380952380952381,5.238095238095238,2.380952380952381,3.3333333333333335,3.8095238095238093,10.0,7.142857142857143,6.666666666666667,0.0,4.285714285714286
b0537,intD,28,Insoluble,387,45089.604,9.755436515808103,-0.6733850129198967,0.07493540051679587,61.46356589147292,22,0.3359173126614987,0.19638242894056848,0.13953488372093023,0.38759689922480617,0.2222222222222222,0.31266149870801035,8.785529715762275,1.0335917312661498,5.426356589147287,8.527131782945736,2.3255813953488373,3.875968992248062,3.359173126614987,6.718346253229974,11.11111111111111,8.010335917312661,2.3255813953488373,2.842377260981912,3.6175710594315245,2.842377260981912,8.527131782945736,6.459948320413437,3.359173126614987,5.684754521963824,3.875968992248062,1.2919896640826873
b0539,ybcC,7,Insoluble,87,10508.9776,5.386710929870605,-0.42528735632183906,0.1839080459770115,54.69080459770114,-2,0.2988505747126437,0.13793103448275862,0.16091954022988506,0.3908045977011494,0.1839080459770115,0.3448275862068966,9.195402298850574,0.0,4.597701149425287,11.494252873563218,8.045977011494253,5.747126436781609,1.1494252873563218,4.597701149425287,6.896551724137931,3.4482758620689653,8.045977011494253,2.2988505747126435,2.2988505747126435,3.4482758620689653,6.896551724137931,3.4482758620689653,1.1494252873563218,6.896551724137931,3.4482758620689653,6.896551724137931
b0543,emrE,7,Insoluble,110,11958.229299999999,7.717621040344238,1.048181818181818,0.12727272727272726,22.283636363636365,1,0.06363636363636363,0.03636363636363636,0.02727272727272727,0.2909090909090909,0.2545454545454545,0.5181818181818182,8.181818181818182,2.727272727272727,0.9090909090909091,1.8181818181818181,4.545454545454546,10.909090909090908,0.9090909090909091,13.636363636363637,0.9090909090909091,14.545454545454545,3.6363636363636362,1.8181818181818181,4.545454545454546,1.8181818181818181,2.727272727272727,7.2727272727272725,6.363636363636363,4.545454545454546,3.6363636363636362,4.545454545454546
b0544,ybcK,12,Insoluble,508,57526.2071,9.16464824676514,-0.1576771653543307,0.08070866141732283,41.06480314960629,15,0.2578740157480315,0.1437007874015748,0.1141732283464567,0.35039370078740156,0.26771653543307083,0.37401574803149606,7.283464566929134,1.968503937007874,5.31496062992126,6.102362204724409,3.1496062992125986,4.724409448818897,1.5748031496062993,9.251968503937007,8.26771653543307,10.826771653543307,2.559055118110236,5.31496062992126,3.1496062992125986,1.968503937007874,6.102362204724409,8.26771653543307,3.937007874015748,5.31496062992126,0.7874015748031497,4.133858267716535
b0545,ybcL,49,Insoluble,183,19475.720400000002,6.895274543762207,-0.12076502732240438,0.1092896174863388,32.351912568306,0,0.15300546448087432,0.07650273224043716,0.07650273224043716,0.25136612021857924,0.3224043715846995,0.3989071038251366,9.289617486338798,1.092896174863388,3.8251366120218577,3.8251366120218577,4.918032786885246,10.92896174863388,2.185792349726776,4.371584699453552,6.0109289617486334,4.918032786885246,1.092896174863388,3.8251366120218577,6.557377049180328,2.73224043715847,1.639344262295082,7.103825136612022,10.92896174863388,8.743169398907105,2.73224043715847,3.278688524590164
b0547,ybcN,65,Soluble,151,17432.821600000003,6.952795600891113,-0.3609271523178808,0.09933774834437087,36.684105960264894,0,0.23841059602649006,0.11920529801324503,0.11920529801324503,0.3245033112582782,0.2317880794701987,0.3841059602649007,5.298013245033113,2.6490066225165565,5.298013245033113,6.622516556291391,3.3112582781456954,5.960264900662252,3.3112582781456954,5.960264900662252,6.622516556291391,10.596026490066226,3.3112582781456954,2.6490066225165565,2.6490066225165565,5.298013245033113,5.298013245033113,6.622516556291391,7.28476821192053,4.635761589403973,2.6490066225165565,3.9735099337748343
b0549,ybcO,98,Soluble,96,10347.9028,8.276467323303226,-0.10208333333333335,0.03125,36.258333333333326,2,0.25,0.13541666666666666,0.11458333333333333,0.3333333333333333,0.22916666666666669,0.3125,12.5,6.25,5.208333333333333,6.25,1.0416666666666667,9.375,3.125,7.291666666666667,5.208333333333333,7.291666666666667,2.0833333333333335,2.0833333333333335,4.166666666666667,2.0833333333333335,8.333333333333334,2.0833333333333335,7.291666666666667,6.25,1.0416666666666667,1.0416666666666667
b0550,rusA,76,Soluble,120,13845.7565,9.603613471984861,-0.5850000000000001,0.07500000000000001,54.35083333333334,5,0.275,0.15833333333333333,0.11666666666666667,0.30000000000000004,0.275,0.3333333333333333,8.333333333333334,0.8333333333333334,7.5,4.166666666666667,1.6666666666666667,5.833333333333333,2.5,5.833333333333333,5.0,7.5,5.0,6.666666666666667,5.0,2.5,10.833333333333334,2.5,5.833333333333333,6.666666666666667,1.6666666666666667,4.166666666666667
b0551,ybcQ,27,Insoluble,127,14176.3762,5.85739459991455,-0.0267716535433071,0.06299212598425197,27.492913385826764,-2,0.23622047244094488,0.11023622047244094,0.12598425196850394,0.33858267716535434,0.2913385826771654,0.31496062992125984,7.874015748031496,4.724409448818897,8.661417322834646,3.937007874015748,1.5748031496062993,7.874015748031496,2.3622047244094486,7.874015748031496,6.299212598425197,8.661417322834646,7.086614173228346,5.511811023622047,0.7874015748031497,2.3622047244094486,4.724409448818897,6.299212598425197,2.3622047244094486,6.299212598425197,2.3622047244094486,2.3622047244094486
b0553,nmpC,11,Insoluble,365,40301.8568,4.641779136657715,-0.42082191780821915,0.1506849315068493,14.399178082191774,-14,0.2191780821917808,0.09041095890410959,0.12876712328767123,0.28493150684931506,0.32054794520547947,0.3780821917808219,10.684931506849315,0.0,9.315068493150685,3.5616438356164384,6.8493150684931505,10.136986301369863,0.547945205479452,2.4657534246575343,6.575342465753424,6.027397260273973,1.643835616438356,6.575342465753424,0.821917808219178,4.657534246575342,2.4657534246575343,5.205479452054795,7.123287671232877,7.123287671232877,1.36986301369863,6.8493150684931505
b0554,essD,15,Insoluble,71,7777.966,9.573055458068847,0.06056338028169012,0.1267605633802817,2.7619718309859165,4,0.19718309859154928,0.1267605633802817,0.07042253521126761,0.39436619718309857,0.2535211267605634,0.43661971830985913,9.859154929577464,0.0,4.225352112676056,2.816901408450704,4.225352112676056,11.267605633802816,0.0,2.816901408450704,9.859154929577464,14.084507042253522,2.816901408450704,1.408450704225352,1.408450704225352,2.816901408450704,2.816901408450704,7.042253521126761,8.450704225352112,5.633802816901408,2.816901408450704,5.633802816901408
b0557,borD,33,Insoluble,97,10447.159099999999,9.33420009613037,0.20515463917525772,0.07216494845360824,18.62371134020618,5,0.15463917525773196,0.10309278350515463,0.05154639175257732,0.35051546391752575,0.1649484536082474,0.44329896907216493,10.309278350515465,3.0927835051546393,1.0309278350515463,4.123711340206185,5.154639175257732,8.24742268041237,2.0618556701030926,6.185567010309279,9.278350515463918,9.278350515463918,2.0618556701030926,3.0927835051546393,2.0618556701030926,7.216494845360825,1.0309278350515463,2.0618556701030926,13.402061855670103,8.24742268041237,0.0,2.0618556701030926
b0560,nohB,40,Insoluble,181,20427.8418,4.8906770706176745,-0.425414364640884,0.06077348066298343,57.641988950276236,-9,0.30386740331491713,0.1270718232044199,0.17679558011049723,0.39226519337016574,0.23204419889502761,0.3259668508287293,10.497237569060774,0.5524861878453039,5.524861878453039,12.154696132596685,2.7624309392265194,6.077348066298343,1.1049723756906078,7.734806629834254,4.972375690607735,9.94475138121547,1.6574585635359116,3.867403314917127,2.7624309392265194,5.524861878453039,7.734806629834254,4.972375690607735,3.314917127071823,5.524861878453039,1.1049723756906078,2.2099447513812156
b0561,tfaD,87,Soluble,187,21202.5613,4.814740180969238,-0.3748663101604279,0.0962566844919786,37.160962566844916,-12,0.26737967914438504,0.10160427807486631,0.1657754010695187,0.36363636363636365,0.2620320855614973,0.36898395721925137,9.090909090909092,0.0,5.347593582887701,11.229946524064172,3.2085561497326203,4.81283422459893,2.1390374331550803,4.278074866310161,5.347593582887701,8.556149732620321,2.1390374331550803,4.81283422459893,4.278074866310161,2.1390374331550803,4.81283422459893,6.951871657754011,5.347593582887701,9.090909090909092,3.2085561497326203,3.2085561497326203
b0565,ompT,4,Insoluble,317,35561.8556,5.755027580261231,-0.644794952681388,0.1356466876971609,27.431545741324914,-3,0.21766561514195584,0.10410094637223975,0.11356466876971609,0.2555205047318612,0.362776025236593,0.3659305993690852,6.309148264984227,0.0,5.993690851735016,5.3627760252365935,3.7854889589905363,10.410094637223974,0.9463722397476341,5.678233438485805,5.678233438485805,6.309148264984227,1.8927444794952681,8.201892744479496,3.1545741324921135,2.2082018927444795,4.73186119873817,8.517350157728707,7.255520504731861,3.7854889589905363,2.5236593059936907,7.255520504731861
b0566,envY,25,Insoluble,253,29018.5468,9.393446540832517,0.035968379446640296,0.09090909090909091,55.05656126482216,12,0.16600790513833993,0.1067193675889328,0.05928853754940711,0.31225296442687744,0.23715415019762845,0.4189723320158103,6.324110671936759,3.5573122529644268,1.5810276679841897,4.3478260869565215,3.952569169960474,0.7905138339920948,2.3715415019762847,6.324110671936759,5.138339920948616,13.043478260869565,2.3715415019762847,7.905138339920948,3.5573122529644268,4.743083003952569,5.533596837944664,9.881422924901186,5.928853754940712,7.509881422924901,1.1857707509881423,3.952569169960474
b0567,ybcH,27,Insoluble,296,33056.3718,8.754242515563966,-0.15810810810810813,0.10810810810810811,41.84054054054055,3,0.19256756756756757,0.10135135135135136,0.09121621621621621,0.33783783783783783,0.2668918918918919,0.3716216216216216,11.14864864864865,0.6756756756756757,5.405405405405405,3.7162162162162162,4.72972972972973,6.081081081081081,1.0135135135135136,3.7162162162162162,4.72972972972973,12.5,1.6891891891891893,2.7027027027027026,4.72972972972973,7.77027027027027,5.405405405405405,7.77027027027027,4.72972972972973,5.405405405405405,2.7027027027027026,3.3783783783783785
b0568,nfrA,4,Insoluble,990,111306.7934,6.522694969177246,-0.4542424242424243,0.09090909090909091,43.992323232323436,-5,0.20707070707070707,0.10101010101010101,0.10606060606060606,0.3474747474747475,0.26161616161616164,0.3383838383838384,13.030303030303031,0.40404040404040403,5.454545454545454,5.151515151515151,2.121212121212121,5.555555555555555,2.121212121212121,3.5353535353535355,3.0303030303030303,12.121212121212121,1.4141414141414141,5.454545454545454,4.343434343434343,7.777777777777778,7.070707070707071,5.353535353535354,4.747474747474747,4.343434343434343,2.4242424242424243,4.545454545454546
b0569,nfrB,7,Insoluble,745,85318.3467,6.229121589660645,-0.016241610738255058,0.10738255033557048,34.55100671140946,-7,0.21610738255033557,0.10335570469798658,0.11275167785234899,0.31409395973154364,0.2348993288590604,0.4241610738255034,7.382550335570469,0.6711409395973155,5.100671140939597,6.174496644295302,4.966442953020135,5.906040268456376,2.2818791946308723,5.906040268456376,3.087248322147651,12.21476510067114,2.5503355704697985,3.48993288590604,3.6241610738255035,4.697986577181208,7.248322147651007,5.369127516778524,5.369127516778524,8.187919463087248,2.684563758389262,3.087248322147651
b0570,cusS,16,Insoluble,480,53737.4066,6.0222276687622065,0.01208333333333331,0.06874999999999999,30.42043749999999,-9,0.21458333333333332,0.09791666666666667,0.11666666666666667,0.30625,0.26458333333333334,0.3958333333333333,7.291666666666667,0.4166666666666667,6.041666666666667,5.625,4.583333333333333,5.0,3.5416666666666665,8.125,3.75,10.625,3.3333333333333335,3.75,5.0,3.9583333333333335,6.041666666666667,6.666666666666667,5.833333333333333,8.125,0.4166666666666667,1.875
b0571,cusR,79,Soluble,227,25394.2236,5.315434837341309,0.0753303964757709,0.07048458149779735,28.120704845814977,-5,0.2599118942731278,0.11894273127753303,0.14096916299559473,0.3568281938325991,0.2555066079295154,0.42731277533039647,6.607929515418502,0.0,8.370044052863436,5.726872246696035,3.9647577092511015,7.929515418502203,1.3215859030837005,6.167400881057269,5.286343612334802,14.537444933920705,3.5242290748898677,3.0837004405286343,2.643171806167401,2.643171806167401,6.607929515418502,3.5242290748898677,6.167400881057269,8.810572687224669,0.8810572687224669,2.202643171806167
b0572,cusC,28,Insoluble,457,50268.9699,6.051954460144043,-0.23019693654266962,0.0787746170678337,46.89781181619256,-2,0.17067833698030635,0.08315098468271334,0.087527352297593,0.34573304157549234,0.27789934354485774,0.33916849015317285,12.691466083150985,0.6564551422319475,3.719912472647702,5.032822757111598,3.719912472647702,5.25164113785558,0.6564551422319475,4.3763676148796495,2.62582056892779,12.691466083150985,1.5317286652078774,7.00218818380744,2.8446389496717726,9.409190371991247,5.689277899343545,8.971553610503282,4.3763676148796495,4.595185995623632,0.6564551422319475,3.50109409190372
b0574,cusB,56,Soluble,407,44304.3514,5.929466438293456,-0.08574938574938576,0.0687960687960688,34.31400491400491,-2,0.22113022113022113,0.10810810810810811,0.11302211302211303,0.343980343980344,0.26535626535626533,0.3783783783783784,11.793611793611793,0.0,5.896805896805897,5.405405405405405,3.194103194103194,6.6339066339066335,0.4914004914004914,6.6339066339066335,5.405405405405405,9.090909090909092,2.7027027027027026,2.457002457002457,5.896805896805897,4.422604422604422,5.405405405405405,5.651105651105651,8.353808353808354,6.87960687960688,1.71990171990172,1.9656019656019657
b0577,ybdG,11,Insoluble,415,46602.0832,7.8725084304809565,0.30096385542168674,0.08433734939759036,43.6667469879518,1,0.17590361445783131,0.0891566265060241,0.08674698795180723,0.32048192771084333,0.2433734939759036,0.4433734939759036,7.469879518072289,0.24096385542168675,4.819277108433735,3.855421686746988,4.337349397590361,6.506024096385542,2.1686746987951806,10.843373493975903,3.855421686746988,13.25301204819277,3.6144578313253013,4.096385542168675,2.6506024096385543,5.0602409638554215,5.0602409638554215,6.265060240963855,5.783132530120482,6.024096385542169,2.4096385542168677,1.6867469879518073
b0578,nfnB,87,Soluble,217,23904.896500000003,5.802090263366699,-0.21059907834101385,0.08294930875576037,37.37235023041474,-5,0.2534562211981567,0.1152073732718894,0.1382488479262673,0.37788018433179726,0.26267281105990786,0.3456221198156682,12.442396313364055,0.4608294930875576,7.8341013824884795,5.990783410138249,5.0691244239631335,5.0691244239631335,3.225806451612903,3.225806451612903,8.294930875576037,8.755760368663594,2.304147465437788,3.686635944700461,3.686635944700461,3.225806451612903,3.225806451612903,5.990783410138249,5.0691244239631335,9.216589861751151,1.3824884792626728,1.8433179723502304
b0579,ybdF,70,Soluble,122,14050.1487,8.710146141052245,-0.3647540983606558,0.09836065573770492,52.040983606557354,2,0.26229508196721313,0.13934426229508196,0.12295081967213115,0.3360655737704918,0.3114754098360656,0.3524590163934426,3.278688524590164,0.819672131147541,5.737704918032787,6.557377049180328,4.918032786885246,6.557377049180328,2.459016393442623,6.557377049180328,9.01639344262295,12.295081967213115,2.459016393442623,4.098360655737705,7.377049180327869,4.098360655737705,4.918032786885246,7.377049180327869,0.819672131147541,5.737704918032787,2.459016393442623,2.459016393442623
b0581,ybdK,9,Insoluble,372,41687.8766,5.731212043762207,-0.2244623655913979,0.08870967741935484,34.83736559139785,-13,0.20161290322580644,0.08333333333333333,0.11827956989247312,0.293010752688172,0.27419354838709675,0.3548387096774194,8.064516129032258,1.881720430107527,6.451612903225806,5.376344086021505,4.838709677419355,6.720430107526882,4.838709677419355,5.376344086021505,3.4946236559139785,9.408602150537634,2.956989247311828,2.956989247311828,5.10752688172043,5.645161290322581,4.838709677419355,6.182795698924731,5.645161290322581,6.182795698924731,1.6129032258064515,2.4193548387096775
b4415,hokE,52,Soluble,50,5563.6779,7.762125968933106,0.782,0.1,37.65,1,0.22,0.12,0.1,0.48,0.12,0.52,10.0,4.0,2.0,8.0,6.0,4.0,0.0,4.0,10.0,18.0,2.0,2.0,2.0,0.0,2.0,2.0,8.0,12.0,0.0,4.0
b4533,ynfO,78,Soluble,77,9023.2104,10.54923572540283,-1.009090909090909,0.03896103896103896,92.7220779220779,8,0.33766233766233766,0.22077922077922077,0.11688311688311688,0.2987012987012987,0.24675324675324675,0.2857142857142857,5.194805194805195,2.5974025974025974,2.5974025974025974,9.090909090909092,2.5974025974025974,2.5974025974025974,0.0,7.792207792207792,7.792207792207792,5.194805194805195,2.5974025974025974,7.792207792207792,2.5974025974025974,5.194805194805195,14.285714285714286,9.090909090909092,7.792207792207792,3.896103896103896,1.2987012987012987,0.0
b0583,entD,36,Insoluble,206,23258.2839,5.979257392883301,-0.09368932038834954,0.0970873786407767,42.20679611650485,-6,0.20388349514563106,0.08737864077669903,0.11650485436893204,0.3300970873786408,0.1941747572815534,0.38349514563106796,11.16504854368932,2.4271844660194173,3.883495145631068,7.766990291262136,4.854368932038835,4.854368932038835,5.339805825242719,8.25242718446602,4.368932038834951,8.737864077669903,0.970873786407767,1.941747572815534,3.883495145631068,5.825242718446602,4.368932038834951,4.854368932038835,6.310679611650485,5.339805825242719,1.941747572815534,2.912621359223301
b0584,fepA,11,Insoluble,746,82105.8793,5.385574150085449,-0.5810991957104558,0.09249329758713137,29.00442359249332,-14,0.2064343163538874,0.0938337801608579,0.1126005361930295,0.257372654155496,0.34584450402144773,0.3605898123324397,7.238605898123325,0.2680965147453083,6.032171581769437,5.227882037533512,2.278820375335121,10.32171581769437,1.3404825737265416,4.959785522788204,4.423592493297587,7.238605898123325,1.6085790884718498,7.774798927613941,3.8873994638069704,4.289544235924933,4.959785522788204,6.568364611260054,8.847184986595174,5.7640750670241285,2.680965147453083,4.289544235924933
b0585,fes,10,Insoluble,400,45651.3786,6.076679420471191,-0.38375,0.10500000000000001,42.499750000000006,-6,0.21,0.0975,0.1125,0.2975,0.2725,0.35250000000000004,8.0,1.25,4.75,6.5,3.0,7.5,3.0,4.75,3.25,10.0,2.0,2.0,6.75,7.0,6.5,6.25,4.25,5.75,5.75,1.75
b0586,entF,21,Insoluble,1293,141989.2243,5.0407320022583,-0.07857695282289252,0.07965970610982212,40.16078886310934,-46,0.19180201082753287,0.07811291569992267,0.1136890951276102,0.3441608662026296,0.262954369682908,0.36272235112142304,12.37432327919567,1.005413766434648,5.723124516627997,5.645784996133024,3.5576179427687546,6.496519721577727,2.0881670533642693,4.098994586233565,1.9334880123743232,12.37432327919567,2.0881670533642693,2.165506573859242,7.115235885537509,6.419180201082753,5.877803557617943,4.795050270688321,5.800464037122969,6.0324825986078885,1.8561484918793503,2.5522041763341066
b0587,fepE,34,Insoluble,377,42099.011399999996,6.188027000427247,-0.17135278514588861,0.07427055702917772,39.11167108753315,-2,0.2546419098143236,0.1246684350132626,0.129973474801061,0.38196286472148544,0.27055702917771884,0.3713527851458886,9.018567639257295,0.5305039787798409,6.63129973474801,6.36604774535809,3.4482758620689653,3.713527851458886,1.0610079575596818,6.36604774535809,9.018567639257295,11.671087533156498,2.1220159151193636,4.5092838196286475,4.244031830238727,4.244031830238727,3.4482758620689653,7.957559681697613,4.244031830238727,7.427055702917772,1.0610079575596818,2.9177718832891246
b0588,fepC,18,Insoluble,271,29783.761999999995,6.060991859436036,-0.13505535055350557,0.04797047970479705,31.884501845018445,-5,0.21033210332103322,0.0959409594095941,0.11439114391143912,0.3468634686346863,0.22878228782287824,0.3837638376383764,10.33210332103321,1.1070110701107012,4.428044280442805,7.011070110701107,0.7380073800738007,7.749077490774908,3.690036900369004,6.642066420664206,2.952029520295203,12.177121771217712,2.2140221402214024,2.2140221402214024,4.428044280442805,4.797047970479705,6.642066420664206,4.059040590405904,8.85608856088561,5.904059040590406,1.4760147601476015,2.5830258302583027
b0592,fepB,30,Insoluble,318,34282.631299999994,5.760540962219238,-0.06761006289308179,0.06289308176100629,34.098427672955964,-4,0.1761006289308176,0.08176100628930817,0.09433962264150944,0.3805031446540881,0.2610062893081761,0.36163522012578614,14.465408805031446,0.0,5.345911949685535,4.088050314465409,2.20125786163522,6.60377358490566,1.5723270440251573,5.660377358490566,4.088050314465409,14.150943396226415,1.2578616352201257,3.1446540880503147,4.716981132075472,8.176100628930818,4.088050314465409,6.289308176100629,6.289308176100629,3.7735849056603774,1.2578616352201257,2.830188679245283
b2145,yeiS,57,Soluble,79,9264.0033,9.727586174011229,0.6924050632911392,0.2278481012658228,28.16974683544304,5,0.16455696202531644,0.11392405063291139,0.05063291139240506,0.2658227848101266,0.189873417721519,0.4936708860759494,10.126582278481013,1.2658227848101267,2.5316455696202533,2.5316455696202533,12.658227848101266,7.594936708860759,0.0,10.126582278481013,5.063291139240507,5.063291139240507,3.7974683544303796,2.5316455696202533,5.063291139240507,2.5316455696202533,6.329113924050633,1.2658227848101267,0.0,11.39240506329114,3.7974683544303796,6.329113924050633
b0593,entC,44,Insoluble,391,42931.128800000006,5.4943639755249025,-0.22225063938618927,0.07161125319693094,48.887212276214825,-9,0.21227621483375958,0.09462915601023018,0.11764705882352941,0.329923273657289,0.28388746803069054,0.3375959079283887,10.485933503836318,1.0230179028132993,4.3478260869565215,7.41687979539642,5.115089514066496,5.882352941176471,2.0460358056265986,3.580562659846547,2.813299232736573,10.485933503836318,1.7902813299232736,3.0690537084398977,6.90537084398977,5.626598465473146,6.649616368286445,8.184143222506394,5.882352941176471,6.649616368286445,1.278772378516624,0.7672634271099744
b0594,entE,88,Soluble,536,59111.4352,5.418768119812011,-0.14664179104477615,0.08208955223880597,46.09535447761199,-14,0.208955223880597,0.0914179104477612,0.11753731343283583,0.332089552238806,0.2667910447761194,0.35634328358208955,11.007462686567164,1.6791044776119404,5.037313432835821,6.7164179104477615,3.544776119402985,6.7164179104477615,2.2388059701492535,5.037313432835821,2.985074626865672,11.194029850746269,1.3059701492537314,3.171641791044776,5.41044776119403,5.597014925373134,6.156716417910448,6.343283582089552,4.664179104477612,6.529850746268656,0.9328358208955224,3.7313432835820897
b0595,entB,66,Soluble,285,32553.9812,5.046018028259277,-0.28771929824561404,0.08771929824561403,47.304561403508764,-12,0.2596491228070175,0.10877192982456141,0.15087719298245614,0.3543859649122807,0.27017543859649124,0.3368421052631579,10.175438596491228,1.0526315789473684,9.473684210526315,5.614035087719298,3.1578947368421053,3.508771929824561,2.456140350877193,5.2631578947368425,4.912280701754386,9.824561403508772,4.912280701754386,2.807017543859649,6.315789473684211,4.2105263157894735,5.964912280701754,4.912280701754386,3.508771929824561,6.315789473684211,2.456140350877193,3.1578947368421053
b0596,entA,63,Soluble,248,26249.354199999998,4.971217918395996,0.03266129032258064,0.07258064516129031,21.65362903225806,-6,0.18548387096774194,0.08064516129032258,0.10483870967741936,0.32661290322580644,0.2701612903225807,0.3508064516129032,14.112903225806452,0.8064516129032258,6.048387096774194,4.435483870967742,4.838709677419355,10.483870967741936,0.8064516129032258,4.435483870967742,3.225806451612903,8.46774193548387,2.4193548387096775,2.8225806451612905,2.0161290322580645,7.258064516129032,4.838709677419355,5.645161290322581,6.854838709677419,8.064516129032258,1.2096774193548387,1.2096774193548387
b0597,ybdB,80,Soluble,137,14969.957699999999,6.129937553405762,-0.14160583941605842,0.043795620437956206,30.674452554744516,-3,0.19708029197080293,0.08759124087591241,0.10948905109489052,0.2992700729927007,0.25547445255474455,0.35036496350364965,7.299270072992701,3.6496350364963503,5.109489051094891,5.839416058394161,2.18978102189781,10.94890510948905,5.109489051094891,2.18978102189781,1.4598540145985401,10.94890510948905,4.37956204379562,2.9197080291970803,2.9197080291970803,4.37956204379562,7.299270072992701,3.6496350364963503,8.75912408759124,8.75912408759124,1.4598540145985401,0.7299270072992701
b0599,ybdH,16,Insoluble,362,39091.1369,5.670792198181153,0.1091160220994475,0.07734806629834255,38.329834254143634,-10,0.16574585635359115,0.06906077348066299,0.09668508287292818,0.32320441988950277,0.26243093922651933,0.38950276243093923,12.707182320441989,0.8287292817679558,5.524861878453039,4.143646408839779,4.143646408839779,7.458563535911602,3.591160220994475,5.248618784530387,3.0386740331491713,11.602209944751381,0.8287292817679558,3.591160220994475,5.524861878453039,5.801104972375691,3.867403314917127,4.143646408839779,5.801104972375691,8.56353591160221,1.1049723756906078,2.4861878453038675
b0600,ybdL,9,Insoluble,386,42962.416,5.760711479187012,-0.07072538860103629,0.09585492227979274,38.209352331606226,-10,0.17616580310880828,0.07512953367875648,0.10103626943005181,0.3316062176165803,0.23316062176165803,0.3704663212435233,12.953367875647668,1.5544041450777202,4.66321243523316,5.4404145077720205,4.404145077720207,4.404145077720207,3.626943005181347,5.181347150259067,2.5906735751295336,10.621761658031089,1.5544041450777202,2.849740932642487,5.958549222797927,6.994818652849741,4.922279792746114,5.4404145077720205,5.4404145077720205,6.217616580310881,1.2953367875647668,3.8860103626943006
b0601,ybdM,71,Soluble,209,23943.085799999997,7.81526050567627,-0.591866028708134,0.05263157894736842,43.810047846889944,1,0.2727272727272727,0.13875598086124402,0.1339712918660287,0.31100478468899523,0.2727272727272727,0.33014354066985646,5.2631578947368425,0.9569377990430622,6.698564593301436,6.698564593301436,2.3923444976076556,5.741626794258373,2.8708133971291865,7.177033492822966,6.220095693779904,9.569377990430622,3.349282296650718,5.2631578947368425,4.30622009569378,6.698564593301436,7.655502392344498,5.2631578947368425,5.2631578947368425,5.741626794258373,1.4354066985645932,1.4354066985645932
b0602,ybdN,19,Insoluble,406,47826.166,7.930594444274902,-0.45221674876847295,0.14285714285714285,43.451798029556656,2,0.21674876847290642,0.11083743842364532,0.10591133004926108,0.2857142857142857,0.2512315270935961,0.37192118226600984,6.896551724137931,2.70935960591133,4.679802955665025,5.911330049261084,3.9408866995073892,5.172413793103448,2.70935960591133,6.650246305418719,5.172413793103448,8.12807881773399,2.4630541871921183,4.433497536945813,5.911330049261084,5.911330049261084,5.911330049261084,4.926108374384237,3.9408866995073892,4.187192118226601,4.679802955665025,5.665024630541872
b0603,ybdO,12,Insoluble,300,34396.3974,7.111092185974121,-0.08300000000000003,0.07333333333333333,44.19266666666665,0,0.21333333333333335,0.10666666666666667,0.10666666666666667,0.31,0.27999999999999997,0.39666666666666667,4.0,2.0,4.333333333333333,6.333333333333333,4.0,2.6666666666666665,3.0,11.0,5.0,13.0,2.6666666666666665,7.333333333333333,3.3333333333333335,3.6666666666666665,5.666666666666667,10.333333333333334,4.333333333333333,4.0,0.0,3.3333333333333335
b0604,dsbG,51,Soluble,248,27494.672599999998,8.317727088928223,-0.21774193548387097,0.08467741935483872,46.24314516129032,2,0.21774193548387097,0.11290322580645161,0.10483870967741936,0.3911290322580645,0.2661290322580645,0.3548387096774194,9.67741935483871,0.8064516129032258,4.838709677419355,5.645161290322581,2.0161290322580645,7.258064516129032,0.8064516129032258,6.451612903225806,9.67741935483871,10.080645161290322,4.032258064516129,4.032258064516129,6.451612903225806,5.645161290322581,1.6129032258064515,4.032258064516129,4.838709677419355,5.645161290322581,2.0161290322580645,4.435483870967742
b0605,ahpC,90,Soluble,187,20761.185400000002,5.026635932922363,-0.27754010695187165,0.10160427807486631,33.312352941176464,-9,0.2620320855614973,0.10695187165775401,0.15508021390374332,0.3315508021390374,0.2620320855614973,0.3689839572192513,10.16042780748663,1.0695187165775402,7.4866310160427805,8.02139037433155,5.882352941176471,6.951871657754011,2.6737967914438503,6.951871657754011,7.4866310160427805,5.882352941176471,1.6042780748663101,2.6737967914438503,4.278074866310161,2.6737967914438503,3.2085561497326203,4.81283422459893,7.4866310160427805,6.4171122994652405,1.6042780748663101,2.6737967914438503
